0, 4
00, 4
000, 65
004, 2
015, 1
029, 2
033, 1
05, 2
053, 1
056, 1
06, 1
09, 2
1, 543
10, 111
100, 17
101, 2
102, 3
103, 3
104, 3
1049, 2
105, 3
106, 2
107, 2
108, 4
109, 3
10th, 5
11, 75
110, 7
111, 2
112, 2
11295, 1
113, 2
114, 2
115, 4
116, 2
117, 2
118, 2
119, 2
1199, 4
11d, 1
11th, 8
12, 60
120, 3
121, 2
122, 2
123, 2
124, 2
125, 3
126, 6
127, 2
128, 3
1280, 1
129, 2
13, 35
130, 2
1300, 1
131, 5
132, 2
133, 3
134, 2
135, 2
136, 2
137, 3
1379, 1
138, 3
139, 2
13th, 5
14, 33
140, 2
141, 2
142, 2
143, 2
144, 2
145, 2
146, 3
147, 2
148, 2
149, 2
14th, 2
15, 50
150, 4
151, 2
152, 2
153, 2
154, 2
155, 2
156, 3
1567, 1
157, 6
158, 3
1580, 1
159, 2
15th, 3
16, 29
160, 2
161, 2
162, 2
163, 2
164, 2
165, 4
166, 2
1660, 1
167, 2
168, 2
169, 2
16th, 1
17, 35
170, 4
1705, 1
171, 2
1712, 1
172, 3
173, 3
1732, 1
174, 2
175, 4
1758, 1
176, 2
1761, 1
177, 2
1774, 1
178, 3
1780, 2
1785, 1
1787, 1
1789, 1
179, 2
1792, 1
1798, 1
1799, 1
17th, 1
18, 39
180, 2
1800, 1
1805, 3
1806, 1
1809, 2
181, 2
1812, 1
1817, 1
1819, 1
182, 5
1820, 2
1823, 1
1824, 1
1825, 2
1827, 3
1828, 1
183, 2
1830, 1
1831, 1
1833, 4
1835, 1
1837, 1
1839, 1
184, 3
1840, 1
1842, 1
1843, 2
1844, 1
1845, 1
1846, 1
1848, 3
1849, 2
185, 3
1851, 2
1853, 2
1854, 1
1856, 1
1857, 5
1858, 3
186, 3
1865, 1
1866, 1
1868, 2
187, 2
1870, 3
1872, 2
1873, 1
1875, 1
1876, 1
1877, 1
1879, 1
188, 2
1880, 3
1881, 5
1882, 3
1883, 2
1884, 7
1885, 31
1886, 5
1887, 2
1888, 1
1889, 2
189, 2
1890, 2
1891, 1
1892, 4
1893, 1
1894, 5
1895, 6
1896, 16
1897, 17
1898, 7
1899, 22
18th, 6
19, 28
190, 2
1900, 5
1901, 12
1902, 17
1903, 34
1904, 443
1905, 715
1906, 5
1907, 1
1908, 1
1909, 2
191, 2
1910, 1
1911, 1
1912, 1
1915, 1
1917, 1
192, 4
1923, 1
193, 2
1933, 1
1934, 1
1936, 2
194, 2
195, 2
196, 3
1960, 1
197, 2
198, 2
199, 2
19th, 5
1alfred, 1
1body, 1
1headed, 1
1it, 1
1of, 1
1perhaps, 1
1st, 5
1the, 1
1to, 1
1viceroy, 1
1vide, 2
2, 257
20, 37
200, 10
2000, 1
201, 3
202, 2
203, 2
204, 2
205, 2
206, 2
207, 3
208, 3
209, 2
20s, 1
20th, 4
21, 35
210, 4
211, 2
212, 2
213, 2
2132, 3
214, 3
215, 3
216, 2
217, 2
218, 2
219, 2
21st, 5
22, 56
220, 3
221, 2
22180, 1
222, 2
223, 2
224, 2
225, 2
226, 2
2260, 1
2261, 1
2262, 1
2263, 1
2264, 2
2265, 1
2266, 1
2267, 1
2268, 1
2269, 1
227, 2
228, 2
229, 2
23, 276
230, 2
231, 2
232, 2
233, 3
234, 2
235, 2
236, 2
237, 2
238, 3
239, 2
24, 45
240, 2
241, 4
242, 2
243, 2
244, 2
245, 2
246, 2
247, 2
248, 2
249, 3
24th, 1
25, 36
250, 4
251, 2
252, 2
253, 2
254, 2
255, 5
256, 3
257, 2
258, 2
259, 5
25th, 2
26, 29
260, 2
261, 2
262, 3
263, 2
264, 2
265, 2
266, 2
267, 2
268, 3
269, 2
26l, 1
26th, 5
27, 20
270, 2
271, 2
272, 3
273, 2
273that, 1
274, 2
275, 2
276, 2
277, 2
278, 2
2789, 1
279, 2
27th, 2
28, 40
280, 2
281, 2
282, 2
283, 2
284, 2
285, 2
286, 2
287, 2
288, 4
289, 2
28th, 1
29, 18
290, 3
291, 10
29170, 1
292, 2
293, 2
294, 2
295, 3
296, 2
297, 3
298, 3
299, 2
29th, 2
2a, 1
2distinguished, 1
2gopal, 1
2nd, 1
2shillings, 1
2st, 1
3, 203
30, 40
300, 10
301, 2
302, 2
303, 2
304, 2
305, 2
306, 2
307, 2
308, 2
309, 2
30th, 1
31, 20
310, 2
311, 2
312, 2
313, 2
314, 2
315, 2
316, 2
317, 3
318, 3
319, 2
31st, 5
32, 5
320, 2
321, 3
322, 2
323, 2
324, 2
325, 2
326, 2
327, 2
328, 3
329, 2
33, 5
330, 2
331, 2
332, 2
333, 3
334, 3
335, 2
336, 2
3369004, 1
3369009, 1
337, 2
338, 2
339, 2
34, 5
340, 2
341, 2
342, 2
343, 2
344, 2
345, 3
346, 2
347, 2
348, 2
349, 2
35, 3
350, 2
351, 2
352, 2
353, 2
354, 2
355, 3
356, 6
357, 4
358, 2
359, 2
36, 3
360, 2
361, 2
362, 2
363, 2
364, 2
365, 2
366, 2
367, 2
368, 2
369, 2
37, 2
370, 2
371, 4
372, 2
373, 2
374, 2
375, 3
376, 3
377, 2
378, 2
379, 2
38, 2
380, 2
381, 2
382, 3
383, 3
384, 2
385, 2
386, 2
387, 3
388, 2
389, 2
39, 2
390, 4
391, 2
392, 2
393, 2
394, 2
395, 2
396, 2
397, 2
398, 2
399, 2
3in, 1
3rd, 1
3vide, 1
4, 591
40, 11
400, 4
401, 2
402, 2
403, 2
404, 2
405, 2
406, 2
407, 2
408, 2
409, 2
41, 2
410, 2
4103, 1
4105, 1
411, 2
412, 2
413, 2
414, 3
415, 2
416, 2
417, 4
418, 2
419, 2
42, 4
420, 2
4207, 1
421, 2
422, 3
423, 2
4232, 1
4233, 1
4234, 1
4235, 1
4236, 1
4237, 1
4238, 1
4239, 1
424, 2
4245, 1
425, 2
4250, 1
4252, 1
4253, 1
4254, 1
4256, 1
4257, 1
4258, 1
4259, 1
426, 2
427, 2
428, 2
429, 2
43, 2
430, 1
431, 1
432, 1
433, 1
434, 1
435, 1
436, 1
437, 1
4377, 1
438, 2
439, 1
44, 4
440, 1
441, 7
442, 1
443, 1
444, 1
445, 1
446, 1
447, 1
448, 1
449, 1
45, 6
450, 1
451, 1
452, 1
453, 1
454, 1
455, 1
456, 1
457, 1
458, 1
459, 1
46, 2
460, 1
461, 1
462, 1
463, 1
464, 1
465, 1
466, 1
467, 1
468, 1
469, 1
47, 5
470, 1
471, 1
472, 1
473, 1
474, 1
4742, 1
475, 1
476, 1
477, 1
478, 1
479, 1
48, 2
480, 1
481, 2
487, 1
49, 6
4th, 13
5, 102
50, 11
500, 10
51, 4
5186, 1
52, 3
529, 1
53, 2
54, 2
542, 1
55, 3
550, 1
56, 4
5651, 1
57, 5
5709, 1
58, 7
585, 1
59, 3
5s, 1
6, 87
60, 6
600, 2
61, 2
612, 2
62, 3
63, 3
63rd, 1
64, 2
65, 4
650, 1
6522, 16
66, 2
67, 3
670, 1
68, 2
69, 3
690, 1
6d, 1
7, 85
70, 5
702, 1
703, 1
71, 2
712, 2
719, 1
72, 4
726, 1
73, 2
74, 4
741, 6
75, 12
750, 1
76, 3
765, 1
766, 3
77, 4
778, 1
78, 6
780, 1
788, 1
79, 6
7th, 4
8, 76
80, 4
800, 3
81, 4
812, 1
82, 3
83, 3
84, 8
845, 1
85, 4
86, 2
864, 1
87, 3
88, 7
888, 1
89, 2
895, 1
8madras, 1
8plantains, 1
8th, 3
9, 74
90, 4
900, 1
905, 1
91, 3
92, 8
927, 1
929, 2
93, 4
94, 3
940, 1
947, 1
95, 2
96, 2
97, 4
98, 3
980, 2
99, 4
9th, 5
a, 3143
abandoned, 2
abashed, 1
abatement, 1
abba, 1
abbreviation, 1
abdication, 1
abdool, 10
abdoolas, 1
abdul, 60
abdulla, 4
abdullah, 1
aberration, 1
abeyance, 2
abhechand, 3
abhechands, 1
abhorrence, 1
abide, 2
abides, 1
abiding, 7
abilities, 1
ability, 13
abjectly, 1
able, 99
ablest, 1
ably, 2
abnegation, 2
abnerthy, 1
abnormal, 2
abode, 3
abolish, 1
abolished, 9
abolishing, 2
abolition, 2
aboobaker, 3
aboriginal, 2
aborigines, 3
abortive, 2
abound, 1
about, 194
abouts, 1
above, 71
abraham, 4
abreast, 1
abrogated, 1
abruptly, 1
absence, 17
absolu, 1
absolute, 11
absolutely, 43
absolved, 1
absolving, 1
absorbed, 4
absorption, 1
abstainers, 2
abstract, 1
absurd, 2
absurdity, 1
absurdly, 1
abun, 1
abundance, 1
abuse, 4
abused, 4
abuses, 2
abusive, 3
academic, 1
acc, 2
acce, 1
accentuate, 1
accept, 29
acceptable, 2
acceptance, 2
